3.320 2 BARO_RAW 0. 0.
132.782 2 DOWNLINK_STATUS 0 133 34237 2073 0 283. 17. 37.69
132.813 2 BARO_RAW 0. 0.
132.816 2 IMU_GYRO_RAW -29 8 -45
132.911 2 DL_VALUE 2 655.
132.914 2 IMU_GYRO_RAW -33 27 -48
133.010 2 IMU_GYRO_RAW -29 47 -49
133.110 2 IMU_GYRO_RAW -22 22 -45
133.215 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
133.219 2 IMU_GYRO_RAW -20 -30 -42
133.312 2 BARO_RAW 0. 0.
133.315 2 IMU_GYRO_RAW -23 37 -49
133.411 2 DL_VALUE 3 0.
133.414 2 IMU_GYRO_RAW -22 30 -46
133.510 2 IMU_GYRO_RAW -21 -36 -48
133.597 2 WIND_INFO 2 42 0. 0. 0.
133.610 2 IMU_GYRO_RAW -39 136 -65
133.710 2 IMU_GYRO_RAW -40 79 -62
133.782 2 DOWNLINK_STATUS 0 134 34490 2088 0 253. 15. 37.69
133.812 2 BARO_RAW 0. 0.
133.815 2 IMU_GYRO_RAW -30 -38 -44
133.911 2 DL_VALUE 4 0.
133.914 2 IMU_GYRO_RAW -29 56 -49
134.010 2 IMU_GYRO_RAW -31 46 -51
134.109 2 IMU_GYRO_RAW -30 0 -42
134.209 2 IMU_GYRO_RAW -34 -11 -39
134.312 2 BARO_RAW 0. 0.
134.315 2 IMU_GYRO_RAW -34 5 -45
134.411 2 DL_VALUE 5 0.
134.414 2 IMU_GYRO_RAW -33 45 -54
134.510 2 IMU_GYRO_RAW -41 5 -61
134.610 2 IMU_GYRO_RAW -53 53 -62
134.659 2 FBW_STATUS 0 48 0 163 2
134.710 2 IMU_GYRO_RAW -45 21 -58
134.783 2 DOWNLINK_STATUS 0 135 34735 2103 0 245. 15. 37.69
134.812 2 BARO_RAW 0. 0.
134.815 2 IMU_GYRO_RAW -39 23 -55
134.911 2 DL_VALUE 6 100.
134.914 2 IMU_GYRO_RAW -30 33 -53
135.010 2 IMU_GYRO_RAW -19 -24 -38
135.110 2 IMU_GYRO_RAW -13 -6 -42
135.210 2 IMU_GYRO_RAW -24 54 -52
135.293 2 PONG 
135.319 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
135.321 2 BARO_RAW 0. 0.
135.324 2 IMU_GYRO_RAW -35 43 -48
135.411 2 DL_VALUE 7 0.
135.414 2 IMU_GYRO_RAW -32 -13 -46
135.510 2 IMU_GYRO_RAW -37 59 -56
135.609 2 IMU_GYRO_RAW -25 39 -51
135.709 2 IMU_GYRO_RAW -23 -10 -42
135.783 2 DOWNLINK_STATUS 0 136 34994 2119 0 259. 16. 37.69
135.812 2 BARO_RAW 0. 0.
135.815 2 IMU_GYRO_RAW -23 7 -44
135.911 2 DL_VALUE 8 0.
135.914 2 IMU_GYRO_RAW -35 18 -51
136.010 2 IMU_GYRO_RAW -35 13 -50
136.110 2 IMU_GYRO_RAW -36 49 -50
136.210 2 IMU_GYRO_RAW -35 37 -47
136.312 2 BARO_RAW 0. 0.
136.315 2 IMU_GYRO_RAW -32 -6 -42
136.411 2 DL_VALUE 9 1.
136.414 2 IMU_GYRO_RAW -23 1 -50
136.510 2 IMU_GYRO_RAW -21 45 -47
136.610 2 IMU_GYRO_RAW -15 -20 -41
136.659 2 FBW_STATUS 0 51 0 163 2
136.710 2 IMU_GYRO_RAW -17 5 -46
136.783 2 DOWNLINK_STATUS 0 137 35239 2134 0 245. 15. 37.69
136.811 2 BARO_RAW 0. 0.
136.815 2 IMU_GYRO_RAW -26 64 -49
136.911 2 DL_VALUE 10 0.
136.913 2 IMU_GYRO_RAW -30 15 -42
137.009 2 IMU_GYRO_RAW -34 16 -45
137.109 2 IMU_GYRO_RAW -44 25 -46
137.209 2 IMU_GYRO_RAW -41 11 -46
137.312 2 BARO_RAW 0. 0.
137.315 2 IMU_GYRO_RAW -39 5 -44
137.418 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
137.420 2 DL_VALUE 11 0.
137.423 2 IMU_GYRO_RAW -38 56 -48
137.460 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
137.510 2 IMU_GYRO_RAW -40 59 -55
137.560 2 COMMANDS |40,14,0,0,-14,9548|
137.610 2 IMU_GYRO_RAW -40 -12 -48
137.710 2 IMU_GYRO_RAW -35 28 -49
137.783 2 DOWNLINK_STATUS 0 138 35530 2151 0 291. 17. 37.69
137.812 2 BARO_RAW 0. 0.
137.815 2 IMU_GYRO_RAW -34 41 -53
137.911 2 DL_VALUE 12 12000.
137.914 2 IMU_GYRO_RAW -29 -19 -46
138.010 2 IMU_GYRO_RAW -30 -31 -42
138.110 2 IMU_GYRO_RAW -21 -56 -46
138.210 2 IMU_GYRO_RAW -31 22 -60
138.311 2 BARO_RAW 0. 0.
138.315 2 IMU_GYRO_RAW -50 75 -61
138.410 2 DL_VALUE 13 1.5
138.414 2 IMU_GYRO_RAW -45 -37 -47
138.509 2 IMU_GYRO_RAW -47 -134 -37
138.609 2 IMU_GYRO_RAW -100 -763 -22
138.658 2 FBW_STATUS 0 49 0 163 2
138.709 2 IMU_GYRO_RAW -60 -1534 -26
138.784 2 DOWNLINK_STATUS 0 139 35775 2166 0 245. 15. 37.69
138.812 2 BARO_RAW 0. 0.
138.815 2 IMU_GYRO_RAW -135 -1621 -70
138.910 2 DL_VALUE 14 0.610865
138.914 2 IMU_GYRO_RAW -98 -2203 -120
139.010 2 IMU_GYRO_RAW -128 -2141 -112
139.110 2 IMU_GYRO_RAW -117 -2009 -162
139.210 2 IMU_GYRO_RAW -119 -1772 -206
139.312 2 BARO_RAW 0. 0.
139.315 2 IMU_GYRO_RAW 38 -1682 -180
139.411 2 DL_VALUE 15 7500.
139.414 2 IMU_GYRO_RAW 272 -1874 -166
139.516 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
139.519 2 IMU_GYRO_RAW 265 -1495 -184
139.609 2 IMU_GYRO_RAW 247 -1801 -161
139.709 2 IMU_GYRO_RAW 177 -1693 -98
139.784 2 DOWNLINK_STATUS 0 140 36028 2181 0 253. 15. 37.69
139.811 2 BARO_RAW 0. 0.
139.815 2 IMU_GYRO_RAW 98 -1208 -8
139.910 2 DL_VALUE 16 1250.
139.914 2 IMU_GYRO_RAW 158 -1546 17
140.009 2 IMU_GYRO_RAW 179 -1428 -130
140.109 2 IMU_GYRO_RAW 143 -663 -317
140.210 2 IMU_GYRO_RAW -7 -293 -384
140.293 2 PONG 
140.312 2 BARO_RAW 0. 0.
140.315 2 IMU_GYRO_RAW -110 -436 -18
140.411 2 DL_VALUE 17 0.45
140.414 2 IMU_GYRO_RAW 0 -247 106
140.510 2 IMU_GYRO_RAW 50 -956 184
140.610 2 IMU_GYRO_RAW 170 -489 106
140.658 2 FBW_STATUS 0 50 0 163 2
140.710 2 IMU_GYRO_RAW 38 506 27
140.784 2 DOWNLINK_STATUS 0 141 36279 2197 0 251. 16. 37.7
140.812 2 BARO_RAW 0. 0.
140.815 2 IMU_GYRO_RAW -6 331 -13
140.910 2 DL_VALUE 18 0.03
140.913 2 IMU_GYRO_RAW -32 -57 -82
141.009 2 IMU_GYRO_RAW -30 201 -160
141.109 2 IMU_GYRO_RAW -41 -4 -159
141.209 2 IMU_GYRO_RAW -42 58 -88
141.311 2 BARO_RAW 0. 0.
141.315 2 IMU_GYRO_RAW -13 -1 -65
141.410 2 DL_VALUE 19 0.15
141.414 2 IMU_GYRO_RAW 5 -101 -51
141.509 2 IMU_GYRO_RAW -16 89 -21
141.615 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
141.618 2 IMU_GYRO_RAW -16 50 -29
141.709 2 IMU_GYRO_RAW -5 -45 -44
141.784 2 DOWNLINK_STATUS 0 142 36532 2212 0 253. 15. 37.7
141.812 2 BARO_RAW 0. 0.
141.815 2 IMU_GYRO_RAW -15 -97 -52
141.911 2 DL_VALUE 20 0.01
141.914 2 IMU_GYRO_RAW -23 -117 -61
142.010 2 IMU_GYRO_RAW -52 53 -69
142.110 2 IMU_GYRO_RAW -50 -43 -74
142.209 2 IMU_GYRO_RAW -44 -68 -69
142.311 2 BARO_RAW 0. 0.
142.314 2 IMU_GYRO_RAW -29 22 -52
142.410 2 DL_VALUE 21 0.1
142.413 2 IMU_GYRO_RAW -11 60 -50
142.459 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
142.509 2 IMU_GYRO_RAW 0 -13 -54
142.559 2 COMMANDS |40,14,0,0,-14,9548|
142.609 2 IMU_GYRO_RAW -10 -12 -46
142.658 2 FBW_STATUS 0 51 0 163 2
142.709 2 IMU_GYRO_RAW -18 1 -52
142.784 2 DOWNLINK_STATUS 0 143 36815 2229 0 283. 17. 37.7
142.812 2 BARO_RAW 0. 0.
142.815 2 IMU_GYRO_RAW -17 8 -53
142.910 2 DL_VALUE 22 0.
142.914 2 IMU_GYRO_RAW -19 33 -40
143.009 2 IMU_GYRO_RAW -15 28 -37
143.109 2 IMU_GYRO_RAW -23 28 -30
143.210 2 IMU_GYRO_RAW -20 33 -46
143.312 2 BARO_RAW 0. 0.
143.315 2 IMU_GYRO_RAW -25 17 -61
143.411 2 DL_VALUE 23 0.05
143.414 2 IMU_GYRO_RAW -36 40 -57
143.510 2 IMU_GYRO_RAW -26 14 -50
143.598 2 WIND_INFO 2 42 0. 0. 0.
143.609 2 IMU_GYRO_RAW -19 1 -39
143.715 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
143.718 2 IMU_GYRO_RAW -25 -5 -35
143.785 2 DOWNLINK_STATUS 0 144 37068 2244 0 253. 15. 37.7
143.811 2 BARO_RAW 0. 0.
143.814 2 IMU_GYRO_RAW -28 21 -47
143.910 2 DL_VALUE 24 0.
143.913 2 IMU_GYRO_RAW -28 -20 -50
144.009 2 IMU_GYRO_RAW -35 35 -55
144.109 2 IMU_GYRO_RAW -32 22 -53
144.209 2 IMU_GYRO_RAW -20 -2 -46
144.312 2 BARO_RAW 0. 0.
144.315 2 IMU_GYRO_RAW -24 45 -44
144.411 2 DL_VALUE 25 1.000074
144.414 2 IMU_GYRO_RAW -22 18 -55
144.509 2 IMU_GYRO_RAW -33 14 -54
144.610 2 IMU_GYRO_RAW -33 39 -52
144.658 2 FBW_STATUS 0 51 0 163 2
144.709 2 IMU_GYRO_RAW -32 18 -39
144.785 2 DOWNLINK_STATUS 0 145 37313 2259 0 245. 15. 37.7
144.811 2 BARO_RAW 0. 0.
144.814 2 IMU_GYRO_RAW -31 26 -35
144.910 2 DL_VALUE 26 0.298451
144.913 2 IMU_GYRO_RAW -35 39 -43
145.009 2 IMU_GYRO_RAW -34 24 -43
145.109 2 IMU_GYRO_RAW -29 21 -45
145.209 2 IMU_GYRO_RAW -25 8 -47
145.293 2 PONG 
145.312 2 BARO_RAW 0. 0.
145.315 2 IMU_GYRO_RAW -25 18 -51
145.410 2 DL_VALUE 27 1.
145.414 2 IMU_GYRO_RAW -25 18 -51
145.509 2 IMU_GYRO_RAW -27 22 -39
145.609 2 IMU_GYRO_RAW -23 16 -40
145.709 2 IMU_GYRO_RAW -27 -1 -52
145.785 2 DOWNLINK_STATUS 0 146 37549 2274 0 236. 15. 37.71
145.818 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
145.821 2 BARO_RAW 0. 0.
145.824 2 IMU_GYRO_RAW -31 15 -62
145.911 2 DL_VALUE 28 0.
145.914 2 IMU_GYRO_RAW -31 8 -62
146.010 2 IMU_GYRO_RAW -27 16 -52
146.109 2 IMU_GYRO_RAW -22 -3 -45
146.209 2 IMU_GYRO_RAW -27 14 -48
146.311 2 BARO_RAW 0. 0.
146.314 2 IMU_GYRO_RAW -30 30 -57
146.410 2 DL_VALUE 29 100.
146.413 2 IMU_GYRO_RAW -29 19 -54
146.509 2 IMU_GYRO_RAW -25 35 -47
146.609 2 IMU_GYRO_RAW -22 14 -40
146.658 2 FBW_STATUS 0 47 0 163 2
146.709 2 IMU_GYRO_RAW -16 14 -36
146.785 2 DOWNLINK_STATUS 0 147 37817 2290 0 268. 16. 37.71
146.811 2 BARO_RAW 0. 0.
146.815 2 IMU_GYRO_RAW -11 21 -33
146.910 2 DL_VALUE 30 0.
146.914 2 IMU_GYRO_RAW -26 71 -34
147.009 2 IMU_GYRO_RAW -36 5 -51
147.109 2 IMU_GYRO_RAW -49 17 -46
147.209 2 IMU_GYRO_RAW -48 26 -46
147.312 2 BARO_RAW 0. 0.
147.315 2 IMU_GYRO_RAW -35 11 -48
147.409 2 DL_VALUE 31 2.
147.413 2 IMU_GYRO_RAW -41 50 -46
147.459 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
147.509 2 IMU_GYRO_RAW -40 23 -55
147.559 2 COMMANDS |40,14,0,0,-14,9548|
147.608 2 IMU_GYRO_RAW -31 2 -56
147.709 2 IMU_GYRO_RAW -27 35 -44
147.786 2 DOWNLINK_STATUS 0 148 38085 2306 0 268. 16. 37.71
147.811 2 BARO_RAW 0. 0.
147.814 2 IMU_GYRO_RAW -14 8 -41
147.917 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
147.919 2 DL_VALUE 32 0.
147.922 2 IMU_GYRO_RAW -16 28 -39
148.009 2 IMU_GYRO_RAW -28 65 -42
148.109 2 IMU_GYRO_RAW -21 17 -49
148.209 2 IMU_GYRO_RAW -30 14 -49
148.311 2 BARO_RAW 0. 0.
148.315 2 IMU_GYRO_RAW -31 6 -56
148.410 2 DL_VALUE 33 0.
148.413 2 IMU_GYRO_RAW -37 7 -57
148.509 2 IMU_GYRO_RAW -44 34 -56
148.609 2 IMU_GYRO_RAW -30 35 -45
148.658 2 FBW_STATUS 0 45 0 163 2
148.709 2 IMU_GYRO_RAW -23 15 -38
148.786 2 DOWNLINK_STATUS 0 149 38353 2322 0 268. 16. 37.71
148.811 2 BARO_RAW 0. 0.
148.814 2 IMU_GYRO_RAW -20 20 -56
148.910 2 DL_VALUE 34 0.
148.913 2 IMU_GYRO_RAW -34 18 -70
149.009 2 IMU_GYRO_RAW -44 28 -66
149.109 2 IMU_GYRO_RAW -27 22 -51
149.209 2 IMU_GYRO_RAW -10 3 -26
149.311 2 BARO_RAW 0. 0.
149.314 2 IMU_GYRO_RAW -18 -14 -34
149.410 2 DL_VALUE 35 0.
149.413 2 IMU_GYRO_RAW -30 46 -54
149.509 2 IMU_GYRO_RAW -19 5 -56
149.609 2 IMU_GYRO_RAW -17 9 -52
149.709 2 IMU_GYRO_RAW -19 10 -50
149.786 2 DOWNLINK_STATUS 0 150 38583 2336 0 230. 14. 37.71
149.812 2 BARO_RAW 0. 0.
149.815 2 IMU_GYRO_RAW -30 9 -43
149.910 2 DL_VALUE 36 0.
149.913 2 IMU_GYRO_RAW -27 20 -42
150.015 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
150.017 2 IMU_GYRO_RAW -18 9 -37
150.109 2 IMU_GYRO_RAW -22 18 -48
150.209 2 IMU_GYRO_RAW -33 18 -65
150.293 2 PONG 
150.312 2 BARO_RAW 0. 0.
150.315 2 IMU_GYRO_RAW -33 6 -62
150.410 2 DL_VALUE 37 200.
150.413 2 IMU_GYRO_RAW -28 8 -52
150.509 2 IMU_GYRO_RAW -18 1 -52
150.609 2 IMU_GYRO_RAW -23 23 -42
150.658 2 FBW_STATUS 0 50 0 163 2
150.709 2 IMU_GYRO_RAW -25 13 -42
150.786 2 DOWNLINK_STATUS 0 151 38857 2353 0 274. 17. 37.74
150.811 2 BARO_RAW 0. 0.
150.814 2 IMU_GYRO_RAW -32 21 -46
150.910 2 DL_VALUE 38 0.1
150.913 2 IMU_GYRO_RAW -33 23 -50
151.009 2 IMU_GYRO_RAW -35 28 -49
151.109 2 IMU_GYRO_RAW -30 10 -46
151.209 2 IMU_GYRO_RAW -28 25 -45
151.312 2 BARO_RAW 0. 0.
151.314 2 IMU_GYRO_RAW -27 13 -51
151.409 2 DL_VALUE 39 0.
151.413 2 IMU_GYRO_RAW -27 20 -52
151.508 2 IMU_GYRO_RAW -26 21 -48
151.608 2 IMU_GYRO_RAW -19 10 -45
151.709 2 IMU_GYRO_RAW -18 29 -47
151.787 2 DOWNLINK_STATUS 0 152 39087 2367 0 230. 14. 37.74
151.811 2 BARO_RAW 0. 0.
151.814 2 IMU_GYRO_RAW -28 60 -63
151.910 2 DL_VALUE 40 0.
151.913 2 IMU_GYRO_RAW -30 97 -79
152.009 2 IMU_GYRO_RAW -27 302 -81
152.115 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
152.118 2 IMU_GYRO_RAW -45 631 -71
152.209 2 IMU_GYRO_RAW -44 866 -72
152.311 2 BARO_RAW 0. 0.
152.314 2 IMU_GYRO_RAW -120 1365 -54
152.410 2 DL_VALUE 41 1500.
152.413 2 IMU_GYRO_RAW -180 1490 -82
152.459 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
152.509 2 IMU_GYRO_RAW -125 1025 -121
152.559 2 COMMANDS |40,14,0,0,-14,9548|
152.609 2 IMU_GYRO_RAW -171 1410 -85
152.658 2 FBW_STATUS 0 48 0 163 2
152.709 2 IMU_GYRO_RAW -278 3400 4
152.787 2 DOWNLINK_STATUS 0 153 39393 2385 0 306. 18. 37.74
152.810 2 BARO_RAW 0. 0.
152.814 2 IMU_GYRO_RAW -482 2954 -91
152.909 2 DL_VALUE 42 0.
152.913 2 IMU_GYRO_RAW 51 -582 -58
153.008 2 IMU_GYRO_RAW -23 226 -105
153.108 2 IMU_GYRO_RAW -3 411 -109
153.209 2 IMU_GYRO_RAW -22 314 -73
153.311 2 BARO_RAW 0. 0.
153.314 2 IMU_GYRO_RAW -45 229 -9
153.410 2 DL_VALUE 0 3.
153.413 2 IMU_GYRO_RAW -83 63 39
153.509 2 IMU_GYRO_RAW -73 31 35
153.598 2 WIND_INFO 2 42 0. 0. 0.
153.609 2 IMU_GYRO_RAW -41 -1 -3
153.709 2 IMU_GYRO_RAW -17 54 -32
153.787 2 DOWNLINK_STATUS 0 154 39623 2399 0 230. 14. 37.74
153.811 2 BARO_RAW 0. 0.
153.814 2 IMU_GYRO_RAW -17 81 -30
153.910 2 DL_VALUE 1 0.
153.913 2 IMU_GYRO_RAW -24 -30 1
154.009 2 IMU_GYRO_RAW -31 -20 7
154.109 2 IMU_GYRO_RAW -34 37 -3
154.215 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
154.217 2 IMU_GYRO_RAW -27 32 -22
154.311 2 BARO_RAW 0. 0.
154.314 2 IMU_GYRO_RAW -33 20 -32
154.410 2 DL_VALUE 2 655.
154.413 2 IMU_GYRO_RAW -30 26 -45
154.509 2 IMU_GYRO_RAW -19 8 -42
154.609 2 IMU_GYRO_RAW -25 -12 -39
154.657 2 FBW_STATUS 0 48 0 163 2
154.709 2 IMU_GYRO_RAW -27 -12 -40
154.787 2 DOWNLINK_STATUS 0 155 39891 2415 0 268. 16. 37.74
154.811 2 BARO_RAW 0. 0.
154.814 2 IMU_GYRO_RAW -29 -32 -46
154.910 2 DL_VALUE 3 0.
154.913 2 IMU_GYRO_RAW -21 -82 -43
155.009 2 IMU_GYRO_RAW 2 7 -40
155.109 2 IMU_GYRO_RAW -25 -80 -36
155.209 2 IMU_GYRO_RAW -15 -80 -41
155.293 2 PONG 
155.313 2 BARO_RAW 0. 0.
155.316 2 IMU_GYRO_RAW -40 81 -48
155.409 2 DL_VALUE 4 0.
155.412 2 IMU_GYRO_RAW -43 97 -86
155.508 2 IMU_GYRO_RAW -38 0 -54
155.608 2 IMU_GYRO_RAW -28 22 -43
155.708 2 IMU_GYRO_RAW -29 -60 -35
155.788 2 DOWNLINK_STATUS 0 156 40127 2430 0 236. 15. 37.73
155.811 2 BARO_RAW 0. 0.
155.814 2 IMU_GYRO_RAW -62 -22 -37
155.910 2 DL_VALUE 5 0.
155.913 2 IMU_GYRO_RAW 38 35 -54
156.009 2 IMU_GYRO_RAW -43 -110 -46
156.109 2 IMU_GYRO_RAW -18 0 -53
156.208 2 IMU_GYRO_RAW -7 69 -53
156.317 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
156.320 2 BARO_RAW 0. 0.
156.323 2 IMU_GYRO_RAW -5 -20 -47
156.410 2 DL_VALUE 6 100.
156.413 2 IMU_GYRO_RAW -101 -17 -30
156.509 2 IMU_GYRO_RAW -100 111 -39
156.609 2 IMU_GYRO_RAW 14 116 -62
156.657 2 FBW_STATUS 0 48 0 163 2
156.708 2 IMU_GYRO_RAW -166 158 1
156.788 2 DOWNLINK_STATUS 0 157 40395 2446 0 268. 16. 37.73
156.810 2 BARO_RAW 0. 0.
156.813 2 IMU_GYRO_RAW -83 73 -14
156.909 2 DL_VALUE 7 0.
156.912 2 IMU_GYRO_RAW -94 55 -22
157.008 2 IMU_GYRO_RAW -78 75 -29
157.108 2 IMU_GYRO_RAW -68 85 -43
157.208 2 IMU_GYRO_RAW -146 4 -25
157.311 2 BARO_RAW 0. 0.
157.314 2 IMU_GYRO_RAW -172 -335 -21
157.410 2 DL_VALUE 8 0.
157.413 2 IMU_GYRO_RAW -390 -391 73
157.459 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
157.509 2 IMU_GYRO_RAW -620 -291 69
157.559 2 COMMANDS |40,14,0,0,-14,9548|
157.609 2 IMU_GYRO_RAW -697 132 153
157.709 2 IMU_GYRO_RAW -871 717 184
157.788 2 DOWNLINK_STATUS 0 158 40663 2462 0 268. 16. 37.73
157.811 2 BARO_RAW 0. 0.
157.814 2 IMU_GYRO_RAW -869 -198 125
157.910 2 DL_VALUE 9 1.
157.913 2 IMU_GYRO_RAW -836 -763 60
158.009 2 IMU_GYRO_RAW -932 -138 20
158.108 2 IMU_GYRO_RAW -884 -144 -32
158.208 2 IMU_GYRO_RAW -893 -54 -3
158.311 2 BARO_RAW 0. 0.
158.314 2 IMU_GYRO_RAW -1041 616 -42
158.416 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
158.418 2 DL_VALUE 10 0.
158.422 2 IMU_GYRO_RAW -1054 292 -109
158.508 2 IMU_GYRO_RAW -869 -104 -65
158.608 2 IMU_GYRO_RAW -760 -93 20
158.657 2 FBW_STATUS 0 51 0 163 2
158.709 2 IMU_GYRO_RAW -714 -244 88
158.788 2 DOWNLINK_STATUS 0 159 40931 2478 0 268. 16. 37.73
158.811 2 BARO_RAW 0. 0.
158.814 2 IMU_GYRO_RAW -595 -288 145
158.910 2 DL_VALUE 11 0.
158.913 2 IMU_GYRO_RAW -483 -153 113
159.009 2 IMU_GYRO_RAW -439 175 33
159.109 2 IMU_GYRO_RAW -378 123 16
159.209 2 IMU_GYRO_RAW -298 -54 22
159.311 2 BARO_RAW 0. 0.
159.313 2 IMU_GYRO_RAW -263 41 -9
159.409 2 DL_VALUE 12 12000.
159.412 2 IMU_GYRO_RAW -179 15 -10
159.508 2 IMU_GYRO_RAW -121 335 99
159.608 2 IMU_GYRO_RAW -91 341 179
159.708 2 IMU_GYRO_RAW -46 160 158
159.788 2 DOWNLINK_STATUS 0 160 41161 2492 0 230. 14. 37.73
159.811 2 BARO_RAW 0. 0.
159.814 2 IMU_GYRO_RAW -46 -28 124
159.910 2 DL_VALUE 13 1.5
159.913 2 IMU_GYRO_RAW -45 -118 36
160.008 2 IMU_GYRO_RAW -82 -122 -25
160.109 2 IMU_GYRO_RAW -150 275 -37
160.209 2 IMU_GYRO_RAW -129 253 -22
160.295 2 PONG 
160.314 2 BARO_RAW 0. 0.
160.317 2 IMU_GYRO_RAW -23 -159 17
160.410 2 DL_VALUE 14 0.610865
160.413 2 IMU_GYRO_RAW 26 59 -1
160.515 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
160.517 2 IMU_GYRO_RAW -11 39 -11
160.608 2 IMU_GYRO_RAW -60 -92 -25
160.656 2 FBW_STATUS 0 50 0 163 2
160.708 2 IMU_GYRO_RAW -38 101 -49
160.789 2 DOWNLINK_STATUS 0 161 41435 2509 0 274. 17. 37.74
160.810 2 BARO_RAW 0. 0.
160.813 2 IMU_GYRO_RAW -20 26 -72
160.909 2 DL_VALUE 15 7500.
160.912 2 IMU_GYRO_RAW -24 -33 -57
161.008 2 IMU_GYRO_RAW -16 66 -41
161.108 2 IMU_GYRO_RAW -22 36 -48
161.208 2 IMU_GYRO_RAW -32 -4 -60
161.311 2 BARO_RAW 0. 0.
161.314 2 IMU_GYRO_RAW -22 -31 -66
161.409 2 DL_VALUE 16 1250.
161.413 2 IMU_GYRO_RAW -23 -15 -50
161.508 2 IMU_GYRO_RAW -37 59 -29
161.609 2 IMU_GYRO_RAW -47 53 -41
161.709 2 IMU_GYRO_RAW -41 96 -57
161.789 2 DOWNLINK_STATUS 0 162 41665 2523 0 230. 14. 37.74
161.811 2 BARO_RAW 0. 0.
161.813 2 IMU_GYRO_RAW -18 55 -42
161.909 2 DL_VALUE 17 0.45
161.912 2 IMU_GYRO_RAW -19 76 -39
162.008 2 IMU_GYRO_RAW -36 18 -42
162.108 2 IMU_GYRO_RAW -31 -12 -45
162.208 2 IMU_GYRO_RAW -26 19 -34
162.310 2 BARO_RAW 0. 0.
162.313 2 IMU_GYRO_RAW -22 28 -35
162.409 2 DL_VALUE 18 0.03
162.412 2 IMU_GYRO_RAW -42 -6 -50
162.459 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
162.508 2 IMU_GYRO_RAW -28 17 -41
162.558 2 COMMANDS |40,14,0,0,-14,9548|
162.614 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
162.617 2 IMU_GYRO_RAW -10 62 -38
162.657 2 FBW_STATUS 0 48 0 163 2
162.708 2 IMU_GYRO_RAW -16 21 -45
162.790 2 DOWNLINK_STATUS 0 163 41971 2541 0 306. 18. 37.74
162.811 2 BARO_RAW 0. 0.
162.814 2 IMU_GYRO_RAW -19 16 -48
162.910 2 DL_VALUE 19 0.15
162.913 2 IMU_GYRO_RAW -26 27 -52
163.008 2 IMU_GYRO_RAW -20 39 -41
163.109 2 IMU_GYRO_RAW -20 20 -43
163.208 2 IMU_GYRO_RAW -22 14 -55
163.310 2 BARO_RAW 0. 0.
163.313 2 IMU_GYRO_RAW -24 18 -59
163.409 2 DL_VALUE 20 0.01
163.412 2 IMU_GYRO_RAW -27 38 -54
163.508 2 IMU_GYRO_RAW -42 22 -40
163.598 2 WIND_INFO 2 42 0. 0. 0.
163.608 2 IMU_GYRO_RAW -32 52 -34
163.708 2 IMU_GYRO_RAW -17 0 -44
163.790 2 DOWNLINK_STATUS 0 164 42201 2555 0 230. 14. 37.74
163.810 2 BARO_RAW 0. 0.
163.813 2 IMU_GYRO_RAW -30 -9 -66
163.909 2 DL_VALUE 21 0.1
163.912 2 IMU_GYRO_RAW -41 4 -63
164.008 2 IMU_GYRO_RAW -23 19 -61
164.108 2 IMU_GYRO_RAW -27 -5 -65
164.208 2 IMU_GYRO_RAW -31 31 -58
164.311 2 BARO_RAW 0. 0.
164.314 2 IMU_GYRO_RAW -28 56 -53
164.410 2 DL_VALUE 22 0.
164.413 2 IMU_GYRO_RAW -25 18 -55
164.508 2 IMU_GYRO_RAW -36 29 -55
164.608 2 IMU_GYRO_RAW -33 38 -42
164.656 2 FBW_STATUS 0 52 0 163 2
164.715 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
164.717 2 IMU_GYRO_RAW -36 41 -43
164.791 2 DOWNLINK_STATUS 0 165 42469 2571 0 268. 16. 37.74
164.810 2 BARO_RAW 0. 0.
