2.255 2 BARO_RAW 0. 0.
10.255 2 BARO_RAW 0. 0.
10.258 2 IMU_MAG_RAW -220 -546 139
10.262 2 IMU_GYRO_RAW 12 727 -224
10.264 2 IMU_ACCEL_RAW -391 2094 22
10.303 2 IMU_MAG_RAW -220 -546 139
10.305 2 IMU_GYRO_RAW -13 712 -232
10.309 2 IMU_ACCEL_RAW -400 2074 -27
10.363 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
10.364 2 DL_VALUE 16 1250.
10.368 2 IMU_MAG_RAW -220 -546 139
10.370 2 IMU_GYRO_RAW -25 618 -250
10.373 2 IMU_ACCEL_RAW -432 2023 -46
10.374 2 PONG 
10.403 2 IMU_MAG_RAW -220 -546 139
10.405 2 IMU_GYRO_RAW 0 437 -279
10.408 2 IMU_ACCEL_RAW -492 1944 -93
10.452 2 IMU_MAG_RAW -220 -546 139
10.455 2 IMU_GYRO_RAW -6 282 -279
10.459 2 IMU_ACCEL_RAW -567 1964 -123
10.502 2 IMU_MAG_RAW -220 -546 139
10.505 2 IMU_GYRO_RAW -42 -47 -256
10.509 2 IMU_ACCEL_RAW -700 2024 -139
10.552 2 IMU_MAG_RAW -220 -546 139
10.555 2 IMU_GYRO_RAW -65 -247 -217
10.559 2 IMU_ACCEL_RAW -717 2007 -112
10.602 2 IMU_MAG_RAW -220 -546 139
10.606 2 IMU_GYRO_RAW -86 -414 -171
10.609 2 IMU_ACCEL_RAW -761 2018 -53
10.652 2 IMU_MAG_RAW -220 -546 139
10.655 2 IMU_GYRO_RAW -70 -645 -136
10.659 2 IMU_ACCEL_RAW -787 2042 41
10.702 2 IMU_MAG_RAW -220 -546 139
10.706 2 IMU_GYRO_RAW -82 -869 -121
10.709 2 IMU_ACCEL_RAW -716 1982 165
10.755 2 BARO_RAW 0. 0.
10.758 2 IMU_MAG_RAW -220 -546 139
10.761 2 IMU_GYRO_RAW -19 -830 -130
10.764 2 IMU_ACCEL_RAW -631 1947 268
10.803 2 IMU_MAG_RAW -220 -546 139
10.806 2 IMU_GYRO_RAW 50 -565 -91
10.809 2 IMU_ACCEL_RAW -542 1900 378
10.820 2 DOWNLINK_STATUS 0 11 12742 722 0 1159. 66. 58.67
10.853 2 DL_VALUE 17 0.45
10.856 2 IMU_MAG_RAW -220 -546 139
10.860 2 IMU_GYRO_RAW 135 -381 -66
10.863 2 IMU_ACCEL_RAW -569 1888 381
10.903 2 IMU_MAG_RAW -220 -546 139
10.906 2 IMU_GYRO_RAW 239 -190 -1
10.909 2 IMU_ACCEL_RAW -599 1953 374
10.953 2 IMU_MAG_RAW -220 -546 139
10.956 2 IMU_GYRO_RAW 299 -34 -4
10.959 2 IMU_ACCEL_RAW -570 1923 373
11.003 2 IMU_MAG_RAW -220 -546 139
11.006 2 IMU_GYRO_RAW 322 503 59
11.009 2 IMU_ACCEL_RAW -504 1792 273
11.053 2 IMU_MAG_RAW -220 -546 139
11.056 2 IMU_GYRO_RAW 337 1084 93
11.059 2 IMU_ACCEL_RAW -476 1698 147
11.077 2 FBW_STATUS 2 0 1 166 0
11.103 2 IMU_MAG_RAW -220 -546 139
11.106 2 IMU_GYRO_RAW 288 1407 123
11.109 2 IMU_ACCEL_RAW -537 1898 -43
11.153 2 IMU_MAG_RAW -220 -546 139
11.156 2 IMU_GYRO_RAW 260 1367 83
11.159 2 IMU_ACCEL_RAW -551 1875 -117
11.202 2 IMU_MAG_RAW -220 -546 139
11.206 2 IMU_GYRO_RAW 244 1230 46
11.209 2 IMU_ACCEL_RAW -454 1940 -248
11.255 2 BARO_RAW 0. 0.
11.258 2 IMU_MAG_RAW -220 -546 139
11.261 2 IMU_GYRO_RAW 284 1083 21
11.264 2 IMU_ACCEL_RAW -396 2000 -312
11.303 2 IMU_MAG_RAW -220 -546 139
11.306 2 IMU_GYRO_RAW 354 834 4
11.309 2 IMU_ACCEL_RAW -296 2006 -384
11.354 2 DL_VALUE 18 0.03
11.357 2 IMU_MAG_RAW -220 -546 139
11.360 2 IMU_GYRO_RAW 433 435 -5
11.363 2 IMU_ACCEL_RAW -274 2117 -418
11.403 2 IMU_MAG_RAW -220 -546 139
11.406 2 IMU_GYRO_RAW 513 -41 -69
11.409 2 IMU_ACCEL_RAW -244 2218 -447
11.453 2 IMU_MAG_RAW -220 -546 139
11.456 2 IMU_GYRO_RAW 538 -304 -136
11.459 2 IMU_ACCEL_RAW -251 2196 -414
11.503 2 IMU_MAG_RAW -220 -546 139
11.506 2 IMU_GYRO_RAW 487 -242 -187
11.509 2 IMU_ACCEL_RAW -359 2118 -476
11.552 2 IMU_MAG_RAW -220 -546 139
11.556 2 IMU_GYRO_RAW 349 -109 -197
11.558 2 IMU_ACCEL_RAW -509 2138 -581
11.602 2 IMU_MAG_RAW -220 -546 139
11.605 2 IMU_GYRO_RAW 150 88 -208
11.609 2 IMU_ACCEL_RAW -677 2123 -677
11.652 2 IMU_MAG_RAW -220 -546 139
11.655 2 IMU_GYRO_RAW 20 188 -172
11.658 2 IMU_ACCEL_RAW -768 2023 -682
11.702 2 IMU_MAG_RAW -220 -546 139
11.705 2 IMU_GYRO_RAW 10 126 -160
11.708 2 IMU_ACCEL_RAW -875 1884 -645
11.754 2 BARO_RAW 0. 0.
11.757 2 IMU_MAG_RAW -220 -546 139
11.760 2 IMU_GYRO_RAW 140 -85 -158
11.764 2 IMU_ACCEL_RAW -959 1891 -698
11.802 2 IMU_MAG_RAW -220 -546 139
11.805 2 IMU_GYRO_RAW 250 -173 -213
11.808 2 IMU_ACCEL_RAW -875 1736 -628
11.821 2 DOWNLINK_STATUS 0 12 13887 787 0 1145. 65. 58.67
11.853 2 DL_VALUE 19 0.15
11.856 2 IMU_MAG_RAW -220 -546 139
11.859 2 IMU_GYRO_RAW 339 55 -228
11.862 2 IMU_ACCEL_RAW -825 1630 -724
11.902 2 IMU_MAG_RAW -220 -546 139
11.905 2 IMU_GYRO_RAW 338 289 -277
11.909 2 IMU_ACCEL_RAW -878 1560 -796
11.952 2 IMU_MAG_RAW -220 -546 139
11.955 2 IMU_GYRO_RAW 338 347 -281
11.958 2 IMU_ACCEL_RAW -888 1510 -824
12.002 2 IMU_MAG_RAW -220 -546 139
12.005 2 IMU_GYRO_RAW 280 392 -243
12.009 2 IMU_ACCEL_RAW -882 1512 -849
12.052 2 IMU_MAG_RAW -220 -546 139
12.055 2 IMU_GYRO_RAW 212 444 -139
12.058 2 IMU_ACCEL_RAW -903 1439 -915
12.102 2 IMU_MAG_RAW -220 -546 139
12.106 2 IMU_GYRO_RAW 164 477 -2
12.109 2 IMU_ACCEL_RAW -900 1538 -1050
12.153 2 IMU_MAG_RAW -220 -546 139
12.156 2 IMU_GYRO_RAW 64 267 127
12.159 2 IMU_ACCEL_RAW -786 1647 -1080
12.202 2 IMU_MAG_RAW -220 -546 139
12.206 2 IMU_GYRO_RAW -8 -17 265
12.209 2 IMU_ACCEL_RAW -710 1763 -1104
12.255 2 BARO_RAW 0. 0.
12.258 2 IMU_MAG_RAW -220 -546 139
12.261 2 IMU_GYRO_RAW -125 -165 358
12.264 2 IMU_ACCEL_RAW -601 1896 -1143
12.303 2 IMU_MAG_RAW -220 -546 139
12.306 2 IMU_GYRO_RAW -217 -208 403
12.309 2 IMU_ACCEL_RAW -546 1887 -1117
12.354 2 DL_VALUE 20 0.01
12.357 2 IMU_MAG_RAW -220 -546 139
12.360 2 IMU_GYRO_RAW -345 -293 470
12.363 2 IMU_ACCEL_RAW -372 1932 -1107
12.403 2 IMU_MAG_RAW -220 -546 139
12.406 2 IMU_GYRO_RAW -444 -391 463
12.409 2 IMU_ACCEL_RAW -276 1985 -1056
12.459 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
12.462 2 IMU_MAG_RAW -220 -546 139
12.465 2 IMU_GYRO_RAW -516 -446 415
12.468 2 IMU_ACCEL_RAW -145 2019 -928
12.478 2 WIND_INFO 2 42 0. 0. 0.
12.525 2 IMU_MAG_RAW -220 -546 139
12.528 2 IMU_GYRO_RAW -583 -388 339
12.531 2 IMU_ACCEL_RAW -122 2048 -882
12.579 2 IMU_MAG_RAW -220 -546 139
12.583 2 IMU_GYRO_RAW -618 -211 293
12.586 2 IMU_ACCEL_RAW 20 2024 -720
12.603 2 IMU_MAG_RAW -220 -546 139
12.606 2 IMU_GYRO_RAW -573 59 198
12.609 2 IMU_ACCEL_RAW 107 2050 -585
12.653 2 IMU_MAG_RAW -220 -546 139
12.656 2 IMU_GYRO_RAW -451 206 114
12.659 2 IMU_ACCEL_RAW 61 2104 -568
12.703 2 IMU_MAG_RAW -220 -546 139
12.706 2 IMU_GYRO_RAW -299 99 36
12.709 2 IMU_ACCEL_RAW 35 2106 -527
12.755 2 BARO_RAW 0. 0.
12.757 2 IMU_MAG_RAW -220 -546 139
12.761 2 IMU_GYRO_RAW -164 -251 34
12.764 2 IMU_ACCEL_RAW 19 2021 -555
12.802 2 IMU_MAG_RAW -220 -546 139
12.805 2 IMU_GYRO_RAW -111 -627 21
12.808 2 IMU_ACCEL_RAW -9 1977 -459
12.821 2 DOWNLINK_STATUS 0 13 15040 852 0 1153. 65. 58.67
12.853 2 DL_VALUE 21 0.1
12.856 2 IMU_MAG_RAW -220 -546 139
12.860 2 IMU_GYRO_RAW -143 -696 54
12.863 2 IMU_ACCEL_RAW 0 1915 -416
12.902 2 IMU_MAG_RAW -220 -546 139
12.905 2 IMU_GYRO_RAW -268 -503 56
12.908 2 IMU_ACCEL_RAW -135 1836 -275
12.952 2 IMU_MAG_RAW -220 -546 139
12.955 2 IMU_GYRO_RAW -248 -252 55
12.958 2 IMU_ACCEL_RAW -192 1894 -332
13.002 2 IMU_MAG_RAW -220 -546 139
13.005 2 IMU_GYRO_RAW -256 -123 41
13.008 2 IMU_ACCEL_RAW -334 2202 -391
13.052 2 IMU_MAG_RAW -220 -546 139
13.055 2 IMU_GYRO_RAW -93 -186 -33
13.058 2 IMU_ACCEL_RAW -321 2076 -442
13.076 2 FBW_STATUS 2 0 1 166 0
13.102 2 IMU_MAG_RAW -220 -546 139
13.105 2 IMU_GYRO_RAW 43 -573 -81
13.109 2 IMU_ACCEL_RAW -352 2086 -476
13.152 2 IMU_MAG_RAW -220 -546 139
13.155 2 IMU_GYRO_RAW 169 -1127 -64
13.158 2 IMU_ACCEL_RAW -304 2075 -467
13.202 2 IMU_MAG_RAW -220 -546 139
13.205 2 IMU_GYRO_RAW 177 -1185 -106
13.209 2 IMU_ACCEL_RAW -270 2041 -406
13.255 2 BARO_RAW 0. 0.
13.258 2 IMU_MAG_RAW -220 -546 139
13.261 2 IMU_GYRO_RAW 159 -857 -199
13.264 2 IMU_ACCEL_RAW -354 2013 -336
13.302 2 IMU_MAG_RAW -220 -546 139
13.305 2 IMU_GYRO_RAW 143 -514 -191
13.309 2 IMU_ACCEL_RAW -449 1902 -324
13.353 2 DL_VALUE 22 0.
13.357 2 IMU_MAG_RAW -220 -546 139
13.360 2 IMU_GYRO_RAW 185 -343 -180
13.363 2 IMU_ACCEL_RAW -520 1918 -370
13.402 2 IMU_MAG_RAW -220 -546 139
13.406 2 IMU_GYRO_RAW 201 -306 -151
13.409 2 IMU_ACCEL_RAW -610 1948 -425
13.453 2 IMU_MAG_RAW -220 -546 139
13.456 2 IMU_GYRO_RAW 198 -372 -121
13.459 2 IMU_ACCEL_RAW -666 2044 -510
13.503 2 IMU_MAG_RAW -220 -546 139
13.506 2 IMU_GYRO_RAW 115 -402 -66
13.509 2 IMU_ACCEL_RAW -682 1870 -555
13.553 2 IMU_MAG_RAW -220 -546 139
13.556 2 IMU_GYRO_RAW 91 -656 18
13.559 2 IMU_ACCEL_RAW -643 1751 -753
13.603 2 IMU_MAG_RAW -220 -546 139
13.606 2 IMU_GYRO_RAW 49 -1234 67
13.609 2 IMU_ACCEL_RAW -695 1727 -596
13.653 2 IMU_MAG_RAW -220 -546 139
13.656 2 IMU_GYRO_RAW 79 -1598 157
13.659 2 IMU_ACCEL_RAW -630 1795 -567
13.703 2 IMU_MAG_RAW -220 -546 139
13.706 2 IMU_GYRO_RAW 70 -1584 205
13.709 2 IMU_ACCEL_RAW -576 1898 -453
13.755 2 BARO_RAW 0. 0.
13.758 2 IMU_MAG_RAW -220 -546 139
13.761 2 IMU_GYRO_RAW 83 -1506 237
13.764 2 IMU_ACCEL_RAW -611 2078 -530
13.803 2 IMU_MAG_RAW -220 -546 139
13.806 2 IMU_GYRO_RAW 157 -946 281
13.809 2 IMU_ACCEL_RAW -564 2241 -774
13.821 2 DOWNLINK_STATUS 0 14 16185 917 0 1145. 65. 58.67
13.854 2 DL_VALUE 23 0.05
13.857 2 IMU_MAG_RAW -220 -546 139
13.860 2 IMU_GYRO_RAW -174 -966 264
13.863 2 IMU_ACCEL_RAW -536 2027 -283
13.879 2 ACTUATORS |1000,1500,2000,1850,1850,1500|
13.903 2 IMU_MAG_RAW -220 -546 139
13.906 2 IMU_GYRO_RAW -3 -957 250
13.909 2 IMU_ACCEL_RAW -422 2002 -219
13.953 2 IMU_MAG_RAW -220 -546 139
13.956 2 IMU_GYRO_RAW -119 -599 159
13.959 2 IMU_ACCEL_RAW -302 1716 -286
13.979 2 COMMANDS |0,-6800,-9600,0,0,0|
14.003 2 IMU_MAG_RAW -220 -546 139
14.006 2 IMU_GYRO_RAW 179 -783 138
14.009 2 IMU_ACCEL_RAW -322 1760 -199
14.052 2 IMU_MAG_RAW -220 -546 139
14.055 2 IMU_GYRO_RAW 339 -1521 62
14.058 2 IMU_ACCEL_RAW -425 2126 -367
14.102 2 IMU_MAG_RAW -220 -546 139
14.105 2 IMU_GYRO_RAW 506 -2327 136
14.108 2 IMU_ACCEL_RAW -288 2171 -368
14.152 2 IMU_MAG_RAW -220 -546 139
14.155 2 IMU_GYRO_RAW 448 -2622 15
14.158 2 IMU_ACCEL_RAW -337 1868 -424
14.202 2 IMU_MAG_RAW -220 -546 139
14.205 2 IMU_GYRO_RAW 370 -2437 189
14.208 2 IMU_ACCEL_RAW -181 2167 -330
14.255 2 BARO_RAW 0. 0.
14.257 2 IMU_MAG_RAW -220 -546 139
14.260 2 IMU_GYRO_RAW 238 -2203 26
14.263 2 IMU_ACCEL_RAW -486 1879 -316
14.302 2 IMU_MAG_RAW -220 -546 139
14.305 2 IMU_GYRO_RAW 221 -2286 239
14.308 2 IMU_ACCEL_RAW -336 2066 -370
14.353 2 DL_VALUE 24 0.
14.356 2 IMU_MAG_RAW -220 -546 139
14.359 2 IMU_GYRO_RAW 261 -2823 302
14.363 2 IMU_ACCEL_RAW -286 1708 -430
14.402 2 IMU_MAG_RAW -220 -546 139
14.405 2 IMU_GYRO_RAW 437 -3857 479
14.408 2 IMU_ACCEL_RAW -299 2093 -492
14.452 2 IMU_MAG_RAW -220 -546 139
14.455 2 IMU_GYRO_RAW 461 -4359 573
14.458 2 IMU_ACCEL_RAW -274 1951 -417
14.502 2 IMU_MAG_RAW -220 -546 139
14.505 2 IMU_GYRO_RAW 669 -4409 698
14.508 2 IMU_ACCEL_RAW 96 1909 -306
14.558 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
14.561 2 IMU_MAG_RAW -220 -546 139
14.564 2 IMU_GYRO_RAW 417 -3303 651
14.567 2 IMU_ACCEL_RAW 315 1839 25
14.602 2 IMU_MAG_RAW -220 -546 139
14.605 2 IMU_GYRO_RAW 279 -1451 468
14.609 2 IMU_ACCEL_RAW 277 1908 -186
14.652 2 IMU_MAG_RAW -220 -546 139
14.655 2 IMU_GYRO_RAW -160 -378 305
14.659 2 IMU_ACCEL_RAW 208 1943 -457
14.702 2 IMU_MAG_RAW -220 -546 139
14.705 2 IMU_GYRO_RAW -172 -525 235
14.709 2 IMU_ACCEL_RAW 59 2109 -452
14.755 2 BARO_RAW 0. 0.
14.758 2 IMU_MAG_RAW -220 -546 139
14.761 2 IMU_GYRO_RAW -307 -1644 275
14.764 2 IMU_ACCEL_RAW 246 2125 -188
14.803 2 IMU_MAG_RAW -220 -546 139
14.806 2 IMU_GYRO_RAW -45 -1833 225
14.809 2 IMU_ACCEL_RAW 205 2356 -239
14.821 2 DOWNLINK_STATUS 0 15 17376 984 0 1191. 67. 58.67
14.854 2 DL_VALUE 25 1.000074
14.857 2 IMU_MAG_RAW -220 -546 139
14.860 2 IMU_GYRO_RAW 23 -1380 12
14.863 2 IMU_ACCEL_RAW 387 2378 -271
14.902 2 IMU_MAG_RAW -220 -546 139
14.906 2 IMU_GYRO_RAW 142 -1984 -131
14.909 2 IMU_ACCEL_RAW 410 2264 -64
14.953 2 IMU_MAG_RAW -220 -546 139
14.956 2 IMU_GYRO_RAW 243 -2434 -79
14.959 2 IMU_ACCEL_RAW 152 2034 -385
15.003 2 IMU_MAG_RAW -220 -546 139
15.006 2 IMU_GYRO_RAW 203 -2492 -114
15.009 2 IMU_ACCEL_RAW 37 2174 -559
15.053 2 IMU_MAG_RAW -220 -546 139
15.056 2 IMU_GYRO_RAW 184 -2677 38
15.059 2 IMU_ACCEL_RAW -152 1883 -633
15.077 2 FBW_STATUS 2 0 1 166 0
15.103 2 IMU_MAG_RAW -220 -546 139
15.106 2 IMU_GYRO_RAW 18 -2880 230
15.109 2 IMU_ACCEL_RAW 11 1889 -253
15.153 2 IMU_MAG_RAW -220 -546 139
15.156 2 IMU_GYRO_RAW -74 -2258 344
15.159 2 IMU_ACCEL_RAW -24 1695 -115
15.203 2 IMU_MAG_RAW -220 -546 139
15.206 2 IMU_GYRO_RAW -68 -1621 320
15.209 2 IMU_ACCEL_RAW -155 2056 -290
15.255 2 BARO_RAW 0. 0.
15.258 2 IMU_MAG_RAW -220 -546 139
15.261 2 IMU_GYRO_RAW 39 -1029 354
15.264 2 IMU_ACCEL_RAW 138 2013 -337
15.302 2 IMU_MAG_RAW -220 -546 139
15.305 2 IMU_GYRO_RAW -182 -771 266
15.308 2 IMU_ACCEL_RAW 140 1809 -347
15.356 2 DL_VALUE 26 0.298451
15.358 2 IMU_MAG_RAW -220 -546 139
15.361 2 IMU_GYRO_RAW -23 -1665 390
15.365 2 IMU_ACCEL_RAW 360 1929 -429
15.370 2 PONG 
15.402 2 IMU_MAG_RAW -220 -546 139
15.405 2 IMU_GYRO_RAW 0 -2181 530
15.408 2 IMU_ACCEL_RAW 250 1914 -635
15.452 2 IMU_MAG_RAW -220 -546 139
15.455 2 IMU_GYRO_RAW 327 -2538 477
15.458 2 IMU_ACCEL_RAW 179 2165 -426
15.502 2 IMU_MAG_RAW -220 -546 139
15.505 2 IMU_GYRO_RAW 475 -3139 400
15.508 2 IMU_ACCEL_RAW 311 2223 -362
15.552 2 IMU_MAG_RAW -220 -546 139
15.555 2 IMU_GYRO_RAW 416 -2953 341
15.558 2 IMU_ACCEL_RAW 516 2317 -575
15.602 2 IMU_MAG_RAW -220 -546 139
15.605 2 IMU_GYRO_RAW 29 -1354 299
15.608 2 IMU_ACCEL_RAW 658 2291 -597
15.652 2 IMU_MAG_RAW -220 -546 139
15.655 2 IMU_GYRO_RAW -511 -12 25
15.658 2 IMU_ACCEL_RAW 515 2092 -797
15.702 2 IMU_MAG_RAW -220 -546 139
15.705 2 IMU_GYRO_RAW -660 -254 189
15.708 2 IMU_ACCEL_RAW 301 1992 -812
15.754 2 BARO_RAW 0. 0.
15.757 2 IMU_MAG_RAW -220 -546 139
15.761 2 IMU_GYRO_RAW -780 -955 73
15.764 2 IMU_ACCEL_RAW 328 2043 -731
15.802 2 IMU_MAG_RAW -220 -546 139
15.805 2 IMU_GYRO_RAW -657 -1343 188
15.808 2 IMU_ACCEL_RAW 393 2092 -594
15.822 2 DOWNLINK_STATUS 0 16 18527 1050 0 1151. 66. 53.8
15.853 2 DL_VALUE 27 1.
15.856 2 IMU_MAG_RAW -220 -546 139
15.860 2 IMU_GYRO_RAW -539 -1656 122
15.863 2 IMU_ACCEL_RAW 544 1971 -326
15.902 2 IMU_MAG_RAW -220 -546 139
15.905 2 IMU_GYRO_RAW -491 -1699 25
15.908 2 IMU_ACCEL_RAW 464 2025 -132
15.960 2 IMU_MAG_RAW -220 -546 139
15.960 2 IMU_GYRO_RAW -398 -1593 -189
15.960 2 IMU_ACCEL_RAW 379 1975 -127
16.002 2 IMU_MAG_RAW -220 -546 139
16.005 2 IMU_GYRO_RAW -259 -1476 -280
16.008 2 IMU_ACCEL_RAW 556 2072 21
16.052 2 IMU_MAG_RAW -220 -546 139
16.055 2 IMU_GYRO_RAW -171 -1374 -301
16.059 2 IMU_ACCEL_RAW 375 1827 -3
16.102 2 IMU_MAG_RAW -220 -546 139
16.105 2 IMU_GYRO_RAW -493 -102 -514
16.109 2 IMU_ACCEL_RAW -440 1734 43
16.152 2 IMU_MAG_RAW -220 -546 139
16.155 2 IMU_GYRO_RAW -211 -383 -74
16.159 2 IMU_ACCEL_RAW 195 2397 -254
16.202 2 IMU_MAG_RAW -220 -546 139
16.205 2 IMU_GYRO_RAW -192 -1017 -206
16.209 2 IMU_ACCEL_RAW 23 2066 86
16.255 2 BARO_RAW 0. 0.
16.258 2 IMU_MAG_RAW -220 -546 139
16.261 2 IMU_GYRO_RAW 183 -1214 6
16.264 2 IMU_ACCEL_RAW 185 2260 -102
16.302 2 IMU_MAG_RAW -220 -546 139
16.306 2 IMU_GYRO_RAW 147 -825 -35
16.309 2 IMU_ACCEL_RAW 152 2100 -23
16.354 2 DL_VALUE 28 0.
16.357 2 IMU_MAG_RAW -220 -546 139
16.360 2 IMU_GYRO_RAW 213 -578 -110
16.363 2 IMU_ACCEL_RAW 293 2010 -216
16.402 2 IMU_MAG_RAW -220 -546 139
16.406 2 IMU_GYRO_RAW 100 -508 -160
16.409 2 IMU_ACCEL_RAW 250 1836 -182
16.452 2 IMU_MAG_RAW -220 -546 139
16.455 2 IMU_GYRO_RAW 109 -633 -233
16.459 2 IMU_ACCEL_RAW 129 1796 -369
16.503 2 IMU_MAG_RAW -220 -546 139
16.506 2 IMU_GYRO_RAW 36 -973 -239
16.509 2 IMU_ACCEL_RAW -34 1929 -296
16.553 2 IMU_MAG_RAW -220 -546 139
16.556 2 IMU_GYRO_RAW 45 -1236 -316
16.559 2 IMU_ACCEL_RAW -134 2070 -279
16.603 2 IMU_MAG_RAW -220 -546 139
16.606 2 IMU_GYRO_RAW 119 -1238 -271
16.609 2 IMU_ACCEL_RAW -196 2074 -181
16.658 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
16.661 2 IMU_MAG_RAW -220 -546 139
16.664 2 IMU_GYRO_RAW 249 -1459 -203
16.667 2 IMU_ACCEL_RAW -161 2173 -492
16.702 2 IMU_MAG_RAW -220 -546 139
16.705 2 IMU_GYRO_RAW 196 -1468 -134
16.708 2 IMU_ACCEL_RAW -143 2019 -238
16.755 2 BARO_RAW 0. 0.
16.757 2 IMU_MAG_RAW -220 -546 139
16.760 2 IMU_GYRO_RAW 175 -967 -52
16.763 2 IMU_ACCEL_RAW -114 1890 -174
16.802 2 IMU_MAG_RAW -220 -546 139
16.805 2 IMU_GYRO_RAW 21 -196 10
16.808 2 IMU_ACCEL_RAW -180 1945 -248
16.822 2 DOWNLINK_STATUS 0 17 19680 1115 0 1153. 65. 53.8
16.853 2 DL_VALUE 29 100.
16.856 2 IMU_MAG_RAW -220 -546 139
16.859 2 IMU_GYRO_RAW 7 37 54
16.862 2 IMU_ACCEL_RAW -253 2300 -519
16.902 2 IMU_MAG_RAW -220 -546 139
16.905 2 IMU_GYRO_RAW 86 -688 112
16.908 2 IMU_ACCEL_RAW -251 2207 -409
16.952 2 IMU_MAG_RAW -220 -546 139
16.955 2 IMU_GYRO_RAW 142 -1111 123
16.958 2 IMU_ACCEL_RAW -154 2050 -313
17.002 2 IMU_MAG_RAW -220 -546 139
17.005 2 IMU_GYRO_RAW 205 -1595 106
17.008 2 IMU_ACCEL_RAW -98 2042 -426
17.052 2 IMU_MAG_RAW -220 -546 139
17.055 2 IMU_GYRO_RAW 191 -1846 123
17.058 2 IMU_ACCEL_RAW 61 1879 -254
17.076 2 FBW_STATUS 2 0 1 166 0
17.102 2 IMU_MAG_RAW -220 -546 139
17.105 2 IMU_GYRO_RAW 162 -1609 80
17.108 2 IMU_ACCEL_RAW 31 2119 -169
17.152 2 IMU_MAG_RAW -220 -546 139
17.155 2 IMU_GYRO_RAW 129 -1293 112
17.158 2 IMU_ACCEL_RAW -77 2037 -375
17.202 2 IMU_MAG_RAW -220 -546 139
17.205 2 IMU_GYRO_RAW 37 -1471 64
17.208 2 IMU_ACCEL_RAW -239 1976 -483
17.254 2 BARO_RAW 0. 0.
17.258 2 IMU_MAG_RAW -220 -546 139
17.261 2 IMU_GYRO_RAW 77 -1924 107
17.264 2 IMU_ACCEL_RAW -189 1810 -479
17.302 2 IMU_MAG_RAW -220 -546 139
17.305 2 IMU_GYRO_RAW -89 -2057 87
17.308 2 IMU_ACCEL_RAW 27 2117 -251
17.353 2 DL_VALUE 30 0.
17.356 2 IMU_MAG_RAW -220 -546 139
17.359 2 IMU_GYRO_RAW -122 -1629 19
17.363 2 IMU_ACCEL_RAW 121 2254 -318
17.402 2 IMU_MAG_RAW -220 -546 139
17.405 2 IMU_GYRO_RAW -289 -983 -26
17.408 2 IMU_ACCEL_RAW 52 2135 -463
17.452 2 IMU_MAG_RAW -220 -546 139
17.455 2 IMU_GYRO_RAW -367 -752 -30
17.458 2 IMU_ACCEL_RAW 2 2082 -538
17.502 2 IMU_MAG_RAW -220 -546 139
17.505 2 IMU_GYRO_RAW -366 -1673 -48
17.508 2 IMU_ACCEL_RAW -123 1887 -652
17.552 2 IMU_MAG_RAW -220 -546 139
17.555 2 IMU_GYRO_RAW -321 -2238 -3
17.558 2 IMU_ACCEL_RAW -52 1866 -158
17.602 2 IMU_MAG_RAW -220 -546 139
17.605 2 IMU_GYRO_RAW -365 -1625 15
17.609 2 IMU_ACCEL_RAW -254 1911 27
17.652 2 IMU_MAG_RAW -220 -546 139
17.655 2 IMU_GYRO_RAW -364 -590 -1
17.659 2 IMU_ACCEL_RAW -427 1997 15
17.702 2 IMU_MAG_RAW -220 -546 139
17.705 2 IMU_GYRO_RAW -362 -590 -14
17.709 2 IMU_ACCEL_RAW -560 2046 -36
17.754 2 BARO_RAW 0. 0.
17.758 2 IMU_MAG_RAW -220 -546 139
17.761 2 IMU_GYRO_RAW -302 -1207 108
17.764 2 IMU_ACCEL_RAW -271 2118 147
17.802 2 IMU_MAG_RAW -220 -546 139
17.806 2 IMU_GYRO_RAW -264 -1169 54
17.809 2 IMU_ACCEL_RAW -200 2085 248
17.822 2 DOWNLINK_STATUS 0 18 20825 1180 0 1145. 65. 53.8
17.854 2 DL_VALUE 31 2.
17.857 2 IMU_MAG_RAW -220 -546 139
17.860 2 IMU_GYRO_RAW -401 -564 256
17.863 2 IMU_ACCEL_RAW 64 2444 13
17.903 2 IMU_MAG_RAW -220 -546 139
17.906 2 IMU_GYRO_RAW -368 -603 188
17.909 2 IMU_ACCEL_RAW -330 2132 175
17.952 2 IMU_MAG_RAW -220 -546 139
17.956 2 IMU_GYRO_RAW -430 -1681 450
17.959 2 IMU_ACCEL_RAW -7 2053 275
18.002 2 IMU_MAG_RAW -220 -546 139
18.005 2 IMU_GYRO_RAW -500 -1873 495
18.008 2 IMU_ACCEL_RAW 422 1913 531
18.052 2 IMU_MAG_RAW -220 -546 139
18.055 2 IMU_GYRO_RAW -507 -1840 608
18.058 2 IMU_ACCEL_RAW 451 1925 713
18.102 2 IMU_MAG_RAW -220 -546 139
18.105 2 IMU_GYRO_RAW -231 -1493 565
18.108 2 IMU_ACCEL_RAW 408 2050 514
18.152 2 IMU_MAG_RAW -220 -546 139
